date,month,store,item,sales
05-01-2023,1,store_4,curd cheese,4.13982801
06-01-2023,1,store_4,curd cheese,4.208581103
07-01-2023,1,store_4,curd cheese,4.212694815
08-01-2023,1,store_4,curd cheese,3.87683001
09-01-2023,1,store_4,curd cheese,3.999874585
10-01-2023,1,store_4,curd cheese,3.994499355
11-01-2023,1,store_4,curd cheese,4.08770941
12-01-2023,1,store_4,curd cheese,4.14528189
13-01-2023,1,store_4,curd cheese,4.224967723
14-01-2023,1,store_4,curd cheese,4.265874712
15-01-2023,1,store_4,curd cheese,3.877587304
16-01-2023,1,store_4,curd cheese,4.027474341
17-01-2023,1,store_4,curd cheese,4.000063612
18-01-2023,1,store_4,curd cheese,4.1089419
19-01-2023,1,store_4,curd cheese,4.169460022
20-01-2023,1,store_4,curd cheese,4.18221807
21-01-2023,1,store_4,curd cheese,4.21400826
22-01-2023,1,store_4,curd cheese,3.850442393
23-01-2023,1,store_4,curd cheese,4.030257422
24-01-2023,1,store_4,curd cheese,4.031028373
25-01-2023,1,store_4,curd cheese,4.080240524
26-01-2023,1,store_4,curd cheese,4.136712113
27-01-2023,1,store_4,curd cheese,4.234016173
28-01-2023,1,store_4,curd cheese,4.254798908
29-01-2023,1,store_4,curd cheese,3.847773307
30-01-2023,1,store_4,curd cheese,4.037842904
31-01-2023,1,store_4,curd cheese,4.018790219
01-02-2023,2,store_4,curd cheese,4.194547389
02-02-2023,2,store_4,curd cheese,4.264583764
03-02-2023,2,store_4,curd cheese,4.320558687
04-02-2023,2,store_4,curd cheese,4.333671661
05-02-2023,2,store_4,curd cheese,3.988131149
06-02-2023,2,store_4,curd cheese,4.136213621
07-02-2023,2,store_4,curd cheese,4.120810965
08-02-2023,2,store_4,curd cheese,4.183160925
09-02-2023,2,store_4,curd cheese,4.272341615
10-02-2023,2,store_4,curd cheese,4.303423768
11-02-2023,2,store_4,curd cheese,4.386333427
12-02-2023,2,store_4,curd cheese,3.985151144
13-02-2023,2,store_4,curd cheese,4.140169024
14-02-2023,2,store_4,curd cheese,4.130334962
15-02-2023,2,store_4,curd cheese,4.21511557
16-02-2023,2,store_4,curd cheese,4.256773306
17-02-2023,2,store_4,curd cheese,4.280484419
18-02-2023,2,store_4,curd cheese,4.368412898
19-02-2023,2,store_4,curd cheese,3.952681107
20-02-2023,2,store_4,curd cheese,4.10578093
21-02-2023,2,store_4,curd cheese,4.120268653
22-02-2023,2,store_4,curd cheese,4.197195189
23-02-2023,2,store_4,curd cheese,4.240844036
24-02-2023,2,store_4,curd cheese,4.302346337
25-02-2023,2,store_4,curd cheese,4.34628592
26-02-2023,2,store_4,curd cheese,3.957680826
27-02-2023,2,store_4,curd cheese,4.097919521
28-02-2023,2,store_4,curd cheese,4.103167133
01-03-2023,3,store_4,curd cheese,4.313140194
02-03-2023,3,store_4,curd cheese,4.405223699
03-03-2023,3,store_4,curd cheese,4.508732204
04-03-2023,3,store_4,curd cheese,4.599916705
05-03-2023,3,store_4,curd cheese,4.155188244
06-03-2023,3,store_4,curd cheese,4.311204741
07-03-2023,3,store_4,curd cheese,4.318259005
08-03-2023,3,store_4,curd cheese,4.376274545
09-03-2023,3,store_4,curd cheese,4.470884523
10-03-2023,3,store_4,curd cheese,4.540547987
11-03-2023,3,store_4,curd cheese,4.581519615
12-03-2023,3,store_4,curd cheese,4.185845579
13-03-2023,3,store_4,curd cheese,4.35827561
14-03-2023,3,store_4,curd cheese,4.334667123
15-03-2023,3,store_4,curd cheese,4.374932795
16-03-2023,3,store_4,curd cheese,4.452068862
17-03-2023,3,store_4,curd cheese,4.511820045
18-03-2023,3,store_4,curd cheese,4.553102877
19-03-2023,3,store_4,curd cheese,4.145058174
20-03-2023,3,store_4,curd cheese,4.2802612
21-03-2023,3,store_4,curd cheese,4.314506022
22-03-2023,3,store_4,curd cheese,4.362661089
23-03-2023,3,store_4,curd cheese,4.45390474
24-03-2023,3,store_4,curd cheese,4.499821463
25-03-2023,3,store_4,curd cheese,4.521123199
26-03-2023,3,store_4,curd cheese,4.168815635
27-03-2023,3,store_4,curd cheese,4.316698793
28-03-2023,3,store_4,curd cheese,4.278955524
29-03-2023,3,store_4,curd cheese,4.346223609
30-03-2023,3,store_4,curd cheese,4.423133607
31-03-2023,3,store_4,curd cheese,4.451437134
01-01-2023,1,store_4,Organic Sprouted Barley Bread,3.866947184
02-01-2023,1,store_4,Organic Sprouted Barley Bread,4.016703916
03-01-2023,1,store_4,Organic Sprouted Barley Bread,4.0192642
04-01-2023,1,store_4,Organic Sprouted Barley Bread,4.080013106
05-01-2023,1,store_4,Organic Sprouted Barley Bread,4.185861613
06-01-2023,1,store_4,Organic Sprouted Barley Bread,4.197632067
07-01-2023,1,store_4,Organic Sprouted Barley Bread,4.235168049
08-01-2023,1,store_4,Organic Sprouted Barley Bread,3.858136735
09-01-2023,1,store_4,Organic Sprouted Barley Bread,4.056417628
10-01-2023,1,store_4,Organic Sprouted Barley Bread,3.99723691
11-01-2023,1,store_4,Organic Sprouted Barley Bread,4.091866893
12-01-2023,1,store_4,Organic Sprouted Barley Bread,4.143354704
13-01-2023,1,store_4,Organic Sprouted Barley Bread,4.216441066
14-01-2023,1,store_4,Organic Sprouted Barley Bread,4.242304783
15-01-2023,1,store_4,Organic Sprouted Barley Bread,3.85776943
16-01-2023,1,store_4,Organic Sprouted Barley Bread,3.999539479
17-01-2023,1,store_4,Organic Sprouted Barley Bread,4.01577221
18-01-2023,1,store_4,Organic Sprouted Barley Bread,4.105479125
19-01-2023,1,store_4,Organic Sprouted Barley Bread,4.136565284
20-01-2023,1,store_4,Organic Sprouted Barley Bread,4.170071517
21-01-2023,1,store_4,Organic Sprouted Barley Bread,4.249858816
22-01-2023,1,store_4,Organic Sprouted Barley Bread,3.877274568
23-01-2023,1,store_4,Organic Sprouted Barley Bread,4.033952788
24-01-2023,1,store_4,Organic Sprouted Barley Bread,4.010019495
25-01-2023,1,store_4,Organic Sprouted Barley Bread,4.064444344
26-01-2023,1,store_4,Organic Sprouted Barley Bread,4.132325392
27-01-2023,1,store_4,Organic Sprouted Barley Bread,4.220686498
28-01-2023,1,store_4,Organic Sprouted Barley Bread,4.256462883
29-01-2023,1,store_4,Organic Sprouted Barley Bread,3.855638925
30-01-2023,1,store_4,Organic Sprouted Barley Bread,4.011495559
31-01-2023,1,store_4,Organic Sprouted Barley Bread,4.034980201
01-02-2023,2,store_4,Organic Sprouted Barley Bread,4.192635747
02-02-2023,2,store_4,Organic Sprouted Barley Bread,4.292829924
03-02-2023,2,store_4,Organic Sprouted Barley Bread,4.357733019
04-02-2023,2,store_4,Organic Sprouted Barley Bread,4.437201181
05-02-2023,2,store_4,Organic Sprouted Barley Bread,3.956622568
06-02-2023,2,store_4,Organic Sprouted Barley Bread,4.122860895
07-02-2023,2,store_4,Organic Sprouted Barley Bread,4.133748058
08-02-2023,2,store_4,Organic Sprouted Barley Bread,4.17981627
09-02-2023,2,store_4,Organic Sprouted Barley Bread,4.222206019
10-02-2023,2,store_4,Organic Sprouted Barley Bread,4.298723936
11-02-2023,2,store_4,Organic Sprouted Barley Bread,4.362425966
12-02-2023,2,store_4,Organic Sprouted Barley Bread,3.936235791
13-02-2023,2,store_4,Organic Sprouted Barley Bread,4.118355345
14-02-2023,2,store_4,Organic Sprouted Barley Bread,4.168465893
15-02-2023,2,store_4,Organic Sprouted Barley Bread,4.183552281
16-02-2023,2,store_4,Organic Sprouted Barley Bread,4.298456735
17-02-2023,2,store_4,Organic Sprouted Barley Bread,4.326868794
18-02-2023,2,store_4,Organic Sprouted Barley Bread,4.339823712
19-02-2023,2,store_4,Organic Sprouted Barley Bread,3.942917784
20-02-2023,2,store_4,Organic Sprouted Barley Bread,4.108971686
21-02-2023,2,store_4,Organic Sprouted Barley Bread,4.111537853
22-02-2023,2,store_4,Organic Sprouted Barley Bread,4.178718233
23-02-2023,2,store_4,Organic Sprouted Barley Bread,4.267404416
24-02-2023,2,store_4,Organic Sprouted Barley Bread,4.31013307
25-02-2023,2,store_4,Organic Sprouted Barley Bread,4.353607882
26-02-2023,2,store_4,Organic Sprouted Barley Bread,3.975415069
27-02-2023,2,store_4,Organic Sprouted Barley Bread,4.11567787
28-02-2023,2,store_4,Organic Sprouted Barley Bread,4.125794089
01-03-2023,3,store_4,Organic Sprouted Barley Bread,4.327399189
02-03-2023,3,store_4,Organic Sprouted Barley Bread,4.425913995
03-03-2023,3,store_4,Organic Sprouted Barley Bread,4.517474393
04-03-2023,3,store_4,Organic Sprouted Barley Bread,4.557617277
05-03-2023,3,store_4,Organic Sprouted Barley Bread,4.157125619
06-03-2023,3,store_4,Organic Sprouted Barley Bread,4.324896748
07-03-2023,3,store_4,Organic Sprouted Barley Bread,4.32373421
08-03-2023,3,store_4,Organic Sprouted Barley Bread,4.355995551
09-03-2023,3,store_4,Organic Sprouted Barley Bread,4.480630288
10-03-2023,3,store_4,Organic Sprouted Barley Bread,4.517009986
11-03-2023,3,store_4,Organic Sprouted Barley Bread,4.584597913
12-03-2023,3,store_4,Organic Sprouted Barley Bread,4.16946771
13-03-2023,3,store_4,Organic Sprouted Barley Bread,4.314258461
14-03-2023,3,store_4,Organic Sprouted Barley Bread,4.326033318
15-03-2023,3,store_4,Organic Sprouted Barley Bread,4.355754569
16-03-2023,3,store_4,Organic Sprouted Barley Bread,4.439500611
17-03-2023,3,store_4,Organic Sprouted Barley Bread,4.515353093
18-03-2023,3,store_4,Organic Sprouted Barley Bread,4.558058467
19-03-2023,3,store_4,Organic Sprouted Barley Bread,4.158773832
20-03-2023,3,store_4,Organic Sprouted Barley Bread,4.31254608
21-03-2023,3,store_4,Organic Sprouted Barley Bread,4.323624961
22-03-2023,3,store_4,Organic Sprouted Barley Bread,4.410737384
23-03-2023,3,store_4,Organic Sprouted Barley Bread,4.468177434
24-03-2023,3,store_4,Organic Sprouted Barley Bread,4.501440906
25-03-2023,3,store_4,Organic Sprouted Barley Bread,4.555369715
26-03-2023,3,store_4,Organic Sprouted Barley Bread,4.173829125
27-03-2023,3,store_4,Organic Sprouted Barley Bread,4.310161394
28-03-2023,3,store_4,Organic Sprouted Barley Bread,4.315947473
29-03-2023,3,store_4,Organic Sprouted Barley Bread,4.386828078
30-03-2023,3,store_4,Organic Sprouted Barley Bread,4.472978657
31-03-2023,3,store_4,Organic Sprouted Barley Bread,4.500787009
01-01-2023,1,store_4,Fresh Foaming Cleanser,4.063785414
02-01-2023,1,store_4,Fresh Foaming Cleanser,4.237923527
03-01-2023,1,store_4,Fresh Foaming Cleanser,4.204083275
04-01-2023,1,store_4,Fresh Foaming Cleanser,4.27144767
05-01-2023,1,store_4,Fresh Foaming Cleanser,4.326744656
06-01-2023,1,store_4,Fresh Foaming Cleanser,4.39667346
07-01-2023,1,store_4,Fresh Foaming Cleanser,4.470109937
08-01-2023,1,store_4,Fresh Foaming Cleanser,4.078453348
09-01-2023,1,store_4,Fresh Foaming Cleanser,4.232313623
10-01-2023,1,store_4,Fresh Foaming Cleanser,4.235949668
11-01-2023,1,store_4,Fresh Foaming Cleanser,4.273231352
12-01-2023,1,store_4,Fresh Foaming Cleanser,4.303587012
13-01-2023,1,store_4,Fresh Foaming Cleanser,4.360537231
14-01-2023,1,store_4,Fresh Foaming Cleanser,4.440480241
15-01-2023,1,store_4,Fresh Foaming Cleanser,4.062169349
16-01-2023,1,store_4,Fresh Foaming Cleanser,4.225628736
17-01-2023,1,store_4,Fresh Foaming Cleanser,4.218687266
18-01-2023,1,store_4,Fresh Foaming Cleanser,4.277209623
19-01-2023,1,store_4,Fresh Foaming Cleanser,4.339640364
20-01-2023,1,store_4,Fresh Foaming Cleanser,4.373186206
21-01-2023,1,store_4,Fresh Foaming Cleanser,4.432836269
22-01-2023,1,store_4,Fresh Foaming Cleanser,4.030475137
23-01-2023,1,store_4,Fresh Foaming Cleanser,4.21927489
24-01-2023,1,store_4,Fresh Foaming Cleanser,4.17791491
25-01-2023,1,store_4,Fresh Foaming Cleanser,4.250143898
26-01-2023,1,store_4,Fresh Foaming Cleanser,4.30203392
27-01-2023,1,store_4,Fresh Foaming Cleanser,4.363964122
28-01-2023,1,store_4,Fresh Foaming Cleanser,4.432874627
29-01-2023,1,store_4,Fresh Foaming Cleanser,4.046837924
30-01-2023,1,store_4,Fresh Foaming Cleanser,4.200710973
31-01-2023,1,store_4,Fresh Foaming Cleanser,4.190528686
01-02-2023,2,store_4,Fresh Foaming Cleanser,4.343415485
02-02-2023,2,store_4,Fresh Foaming Cleanser,4.408487959
03-02-2023,2,store_4,Fresh Foaming Cleanser,4.477912694
04-02-2023,2,store_4,Fresh Foaming Cleanser,4.515372554
05-02-2023,2,store_4,Fresh Foaming Cleanser,4.133003515
06-02-2023,2,store_4,Fresh Foaming Cleanser,4.301613417
07-02-2023,2,store_4,Fresh Foaming Cleanser,4.280355512
08-02-2023,2,store_4,Fresh Foaming Cleanser,4.367625251
09-02-2023,2,store_4,Fresh Foaming Cleanser,4.440225657
10-02-2023,2,store_4,Fresh Foaming Cleanser,4.487751799
11-02-2023,2,store_4,Fresh Foaming Cleanser,4.547976541
12-02-2023,2,store_4,Fresh Foaming Cleanser,4.14452824
13-02-2023,2,store_4,Fresh Foaming Cleanser,4.272344235
14-02-2023,2,store_4,Fresh Foaming Cleanser,4.296916325
15-02-2023,2,store_4,Fresh Foaming Cleanser,4.354805871
16-02-2023,2,store_4,Fresh Foaming Cleanser,4.394793834
17-02-2023,2,store_4,Fresh Foaming Cleanser,4.436269838
18-02-2023,2,store_4,Fresh Foaming Cleanser,4.502854044
19-02-2023,2,store_4,Fresh Foaming Cleanser,4.124850494
20-02-2023,2,store_4,Fresh Foaming Cleanser,4.29450132
21-02-2023,2,store_4,Fresh Foaming Cleanser,4.26844487
22-02-2023,2,store_4,Fresh Foaming Cleanser,4.385425664
23-02-2023,2,store_4,Fresh Foaming Cleanser,4.421306122
24-02-2023,2,store_4,Fresh Foaming Cleanser,4.460665441
25-02-2023,2,store_4,Fresh Foaming Cleanser,4.529359334
26-02-2023,2,store_4,Fresh Foaming Cleanser,4.154064623
27-02-2023,2,store_4,Fresh Foaming Cleanser,4.364149162
28-02-2023,2,store_4,Fresh Foaming Cleanser,4.33600558
01-03-2023,3,store_4,Fresh Foaming Cleanser,4.535540287
02-03-2023,3,store_4,Fresh Foaming Cleanser,4.615981805
03-03-2023,3,store_4,Fresh Foaming Cleanser,4.679906486
04-03-2023,3,store_4,Fresh Foaming Cleanser,4.730170432
05-03-2023,3,store_4,Fresh Foaming Cleanser,4.340837776
06-03-2023,3,store_4,Fresh Foaming Cleanser,4.519518385
07-03-2023,3,store_4,Fresh Foaming Cleanser,4.506089905
08-03-2023,3,store_4,Fresh Foaming Cleanser,4.578897501
09-03-2023,3,store_4,Fresh Foaming Cleanser,4.630176498
10-03-2023,3,store_4,Fresh Foaming Cleanser,4.719796281
11-03-2023,3,store_4,Fresh Foaming Cleanser,4.778570307
12-03-2023,3,store_4,Fresh Foaming Cleanser,4.349839736
13-03-2023,3,store_4,Fresh Foaming Cleanser,4.488129678
14-03-2023,3,store_4,Fresh Foaming Cleanser,4.461574594
15-03-2023,3,store_4,Fresh Foaming Cleanser,4.541489998
16-03-2023,3,store_4,Fresh Foaming Cleanser,4.620233036
17-03-2023,3,store_4,Fresh Foaming Cleanser,4.692720929
18-03-2023,3,store_4,Fresh Foaming Cleanser,4.741043208
19-03-2023,3,store_4,Fresh Foaming Cleanser,4.342256544
20-03-2023,3,store_4,Fresh Foaming Cleanser,4.463266074
21-03-2023,3,store_4,Fresh Foaming Cleanser,4.473555328
22-03-2023,3,store_4,Fresh Foaming Cleanser,4.516208534
23-03-2023,3,store_4,Fresh Foaming Cleanser,4.604471645
24-03-2023,3,store_4,Fresh Foaming Cleanser,4.6618705
25-03-2023,3,store_4,Fresh Foaming Cleanser,4.728819858
26-03-2023,3,store_4,Fresh Foaming Cleanser,4.313449979
27-03-2023,3,store_4,Fresh Foaming Cleanser,4.450829057
28-03-2023,3,store_4,Fresh Foaming Cleanser,4.478757412
29-03-2023,3,store_4,Fresh Foaming Cleanser,4.571895603
30-03-2023,3,store_4,Fresh Foaming Cleanser,4.627974839
31-03-2023,3,store_4,Fresh Foaming Cleanser,4.664895361
01-01-2023,1,store_4,Cran-Apple Juice Drink,3.733368289
02-01-2023,1,store_4,Cran-Apple Juice Drink,3.877344085
03-01-2023,1,store_4,Cran-Apple Juice Drink,3.836002597
04-01-2023,1,store_4,Cran-Apple Juice Drink,3.925814495
05-01-2023,1,store_4,Cran-Apple Juice Drink,3.991754596
06-01-2023,1,store_4,Cran-Apple Juice Drink,4.007465337
07-01-2023,1,store_4,Cran-Apple Juice Drink,4.051081982
08-01-2023,1,store_4,Cran-Apple Juice Drink,3.708299984
09-01-2023,1,store_4,Cran-Apple Juice Drink,3.827924266
10-01-2023,1,store_4,Cran-Apple Juice Drink,3.827759841
11-01-2023,1,store_4,Cran-Apple Juice Drink,3.926798212
12-01-2023,1,store_4,Cran-Apple Juice Drink,4.005874548
13-01-2023,1,store_4,Cran-Apple Juice Drink,4.037493371
14-01-2023,1,store_4,Cran-Apple Juice Drink,4.064162965
15-01-2023,1,store_4,Cran-Apple Juice Drink,3.710933194
16-01-2023,1,store_4,Cran-Apple Juice Drink,3.877210951
17-01-2023,1,store_4,Cran-Apple Juice Drink,3.852225524
18-01-2023,1,store_4,Cran-Apple Juice Drink,3.904863236
19-01-2023,1,store_4,Cran-Apple Juice Drink,3.991657074
20-01-2023,1,store_4,Cran-Apple Juice Drink,4.064216522
21-01-2023,1,store_4,Cran-Apple Juice Drink,4.098977632
22-01-2023,1,store_4,Cran-Apple Juice Drink,3.688436662
23-01-2023,1,store_4,Cran-Apple Juice Drink,3.892075213
24-01-2023,1,store_4,Cran-Apple Juice Drink,3.837238768
25-01-2023,1,store_4,Cran-Apple Juice Drink,3.887404868
26-01-2023,1,store_4,Cran-Apple Juice Drink,3.95998859
27-01-2023,1,store_4,Cran-Apple Juice Drink,4.046580469
28-01-2023,1,store_4,Cran-Apple Juice Drink,4.074305342
29-01-2023,1,store_4,Cran-Apple Juice Drink,3.695496237
30-01-2023,1,store_4,Cran-Apple Juice Drink,3.865578487
31-01-2023,1,store_4,Cran-Apple Juice Drink,3.824634668
01-02-2023,2,store_4,Cran-Apple Juice Drink,3.995828724
02-02-2023,2,store_4,Cran-Apple Juice Drink,4.091842339
03-02-2023,2,store_4,Cran-Apple Juice Drink,4.144214576
04-02-2023,2,store_4,Cran-Apple Juice Drink,4.22944963
05-02-2023,2,store_4,Cran-Apple Juice Drink,3.766725065
06-02-2023,2,store_4,Cran-Apple Juice Drink,3.98284908
07-02-2023,2,store_4,Cran-Apple Juice Drink,3.967560778
08-02-2023,2,store_4,Cran-Apple Juice Drink,3.984702419
09-02-2023,2,store_4,Cran-Apple Juice Drink,4.085063346
10-02-2023,2,store_4,Cran-Apple Juice Drink,4.141586403
11-02-2023,2,store_4,Cran-Apple Juice Drink,4.198082771
12-02-2023,2,store_4,Cran-Apple Juice Drink,3.806613004
13-02-2023,2,store_4,Cran-Apple Juice Drink,3.967915544
14-02-2023,2,store_4,Cran-Apple Juice Drink,3.929929415
15-02-2023,2,store_4,Cran-Apple Juice Drink,3.998102148
16-02-2023,2,store_4,Cran-Apple Juice Drink,4.091312943
17-02-2023,2,store_4,Cran-Apple Juice Drink,4.140275424
18-02-2023,2,store_4,Cran-Apple Juice Drink,4.19093628
19-02-2023,2,store_4,Cran-Apple Juice Drink,3.791732131
20-02-2023,2,store_4,Cran-Apple Juice Drink,3.953501558
21-02-2023,2,store_4,Cran-Apple Juice Drink,3.968250512
22-02-2023,2,store_4,Cran-Apple Juice Drink,4.041169006
23-02-2023,2,store_4,Cran-Apple Juice Drink,4.110764328
24-02-2023,2,store_4,Cran-Apple Juice Drink,4.166139456
25-02-2023,2,store_4,Cran-Apple Juice Drink,4.202372712
26-02-2023,2,store_4,Cran-Apple Juice Drink,3.813729381
27-02-2023,2,store_4,Cran-Apple Juice Drink,3.965185813
28-02-2023,2,store_4,Cran-Apple Juice Drink,3.943704677
01-03-2023,3,store_4,Cran-Apple Juice Drink,4.16519773
02-03-2023,3,store_4,Cran-Apple Juice Drink,4.263903415
03-03-2023,3,store_4,Cran-Apple Juice Drink,4.318419228
04-03-2023,3,store_4,Cran-Apple Juice Drink,4.359831438
05-03-2023,3,store_4,Cran-Apple Juice Drink,4.008183938
06-03-2023,3,store_4,Cran-Apple Juice Drink,4.153645347
07-03-2023,3,store_4,Cran-Apple Juice Drink,4.146136171
08-03-2023,3,store_4,Cran-Apple Juice Drink,4.173967412
09-03-2023,3,store_4,Cran-Apple Juice Drink,4.263775042
10-03-2023,3,store_4,Cran-Apple Juice Drink,4.300673835
11-03-2023,3,store_4,Cran-Apple Juice Drink,4.337697638
12-03-2023,3,store_4,Cran-Apple Juice Drink,3.981560119
13-03-2023,3,store_4,Cran-Apple Juice Drink,4.123822691
14-03-2023,3,store_4,Cran-Apple Juice Drink,4.13892857
15-03-2023,3,store_4,Cran-Apple Juice Drink,4.208939636
16-03-2023,3,store_4,Cran-Apple Juice Drink,4.279306687
17-03-2023,3,store_4,Cran-Apple Juice Drink,4.318561551
18-03-2023,3,store_4,Cran-Apple Juice Drink,4.386689151
19-03-2023,3,store_4,Cran-Apple Juice Drink,4.002939911
20-03-2023,3,store_4,Cran-Apple Juice Drink,4.127862427
21-03-2023,3,store_4,Cran-Apple Juice Drink,4.121624824
22-03-2023,3,store_4,Cran-Apple Juice Drink,4.206408917
23-03-2023,3,store_4,Cran-Apple Juice Drink,4.27292934
24-03-2023,3,store_4,Cran-Apple Juice Drink,4.319769631
25-03-2023,3,store_4,Cran-Apple Juice Drink,4.3916274
26-03-2023,3,store_4,Cran-Apple Juice Drink,3.975158022
27-03-2023,3,store_4,Cran-Apple Juice Drink,4.123845544
28-03-2023,3,store_4,Cran-Apple Juice Drink,4.115475244
29-03-2023,3,store_4,Cran-Apple Juice Drink,4.186394213
30-03-2023,3,store_4,Cran-Apple Juice Drink,4.235804442
31-03-2023,3,store_4,Cran-Apple Juice Drink,4.256767409
01-01-2023,1,store_4,Cut Leaf Spinach,4.103068069
02-01-2023,1,store_4,Cut Leaf Spinach,4.226128406
03-01-2023,1,store_4,Cut Leaf Spinach,4.255125706
04-01-2023,1,store_4,Cut Leaf Spinach,4.32859583
05-01-2023,1,store_4,Cut Leaf Spinach,4.363775481
06-01-2023,1,store_4,Cut Leaf Spinach,4.446981189
07-01-2023,1,store_4,Cut Leaf Spinach,4.509854254
08-01-2023,1,store_4,Cut Leaf Spinach,4.097872594
09-01-2023,1,store_4,Cut Leaf Spinach,4.297917179
10-01-2023,1,store_4,Cut Leaf Spinach,4.265953716
11-01-2023,1,store_4,Cut Leaf Spinach,4.30573862
12-01-2023,1,store_4,Cut Leaf Spinach,4.351744911
13-01-2023,1,store_4,Cut Leaf Spinach,4.403227465
14-01-2023,1,store_4,Cut Leaf Spinach,4.451536875
15-01-2023,1,store_4,Cut Leaf Spinach,4.093806318
16-01-2023,1,store_4,Cut Leaf Spinach,4.263123641
17-01-2023,1,store_4,Cut Leaf Spinach,4.276341098
18-01-2023,1,store_4,Cut Leaf Spinach,4.304511715
19-01-2023,1,store_4,Cut Leaf Spinach,4.351368649
20-01-2023,1,store_4,Cut Leaf Spinach,4.434050951
21-01-2023,1,store_4,Cut Leaf Spinach,4.495185555
22-01-2023,1,store_4,Cut Leaf Spinach,4.096851786
23-01-2023,1,store_4,Cut Leaf Spinach,4.285156084
24-01-2023,1,store_4,Cut Leaf Spinach,4.271237396
25-01-2023,1,store_4,Cut Leaf Spinach,4.315823683
26-01-2023,1,store_4,Cut Leaf Spinach,4.36319561
27-01-2023,1,store_4,Cut Leaf Spinach,4.42994252
28-01-2023,1,store_4,Cut Leaf Spinach,4.430862514
29-01-2023,1,store_4,Cut Leaf Spinach,4.095320349
30-01-2023,1,store_4,Cut Leaf Spinach,4.239440319
31-01-2023,1,store_4,Cut Leaf Spinach,4.25048052
01-02-2023,2,store_4,Cut Leaf Spinach,4.417441762
02-02-2023,2,store_4,Cut Leaf Spinach,4.486392524
03-02-2023,2,store_4,Cut Leaf Spinach,4.514897168
04-02-2023,2,store_4,Cut Leaf Spinach,4.581957897
05-02-2023,2,store_4,Cut Leaf Spinach,4.192523071
06-02-2023,2,store_4,Cut Leaf Spinach,4.372462622
07-02-2023,2,store_4,Cut Leaf Spinach,4.371208224
08-02-2023,2,store_4,Cut Leaf Spinach,4.44842198
09-02-2023,2,store_4,Cut Leaf Spinach,4.499963097
10-02-2023,2,store_4,Cut Leaf Spinach,4.494846626
11-02-2023,2,store_4,Cut Leaf Spinach,4.582904463
12-02-2023,2,store_4,Cut Leaf Spinach,4.189189967
13-02-2023,2,store_4,Cut Leaf Spinach,4.362561743
14-02-2023,2,store_4,Cut Leaf Spinach,4.356618812
15-02-2023,2,store_4,Cut Leaf Spinach,4.453556052
16-02-2023,2,store_4,Cut Leaf Spinach,4.543362948
17-02-2023,2,store_4,Cut Leaf Spinach,4.57041662
18-02-2023,2,store_4,Cut Leaf Spinach,4.612364756
19-02-2023,2,store_4,Cut Leaf Spinach,4.209475238
20-02-2023,2,store_4,Cut Leaf Spinach,4.371786388
21-02-2023,2,store_4,Cut Leaf Spinach,4.360346387
22-02-2023,2,store_4,Cut Leaf Spinach,4.446923633
23-02-2023,2,store_4,Cut Leaf Spinach,4.544159915
24-02-2023,2,store_4,Cut Leaf Spinach,4.538537756
25-02-2023,2,store_4,Cut Leaf Spinach,4.610341666
26-02-2023,2,store_4,Cut Leaf Spinach,4.184314818
27-02-2023,2,store_4,Cut Leaf Spinach,4.369376669
28-02-2023,2,store_4,Cut Leaf Spinach,4.364959792
01-03-2023,3,store_4,Cut Leaf Spinach,4.601231971
02-03-2023,3,store_4,Cut Leaf Spinach,4.678102986
03-03-2023,3,store_4,Cut Leaf Spinach,4.728599964
04-03-2023,3,store_4,Cut Leaf Spinach,4.802857375
05-03-2023,3,store_4,Cut Leaf Spinach,4.391183999
06-03-2023,3,store_4,Cut Leaf Spinach,4.53591184
07-03-2023,3,store_4,Cut Leaf Spinach,4.546706151
08-03-2023,3,store_4,Cut Leaf Spinach,4.614895773
09-03-2023,3,store_4,Cut Leaf Spinach,4.672590596
10-03-2023,3,store_4,Cut Leaf Spinach,4.740895629
11-03-2023,3,store_4,Cut Leaf Spinach,4.813407897
12-03-2023,3,store_4,Cut Leaf Spinach,4.39381568
13-03-2023,3,store_4,Cut Leaf Spinach,4.555723716
14-03-2023,3,store_4,Cut Leaf Spinach,4.578224184
15-03-2023,3,store_4,Cut Leaf Spinach,4.594001007
16-03-2023,3,store_4,Cut Leaf Spinach,4.683745119
17-03-2023,3,store_4,Cut Leaf Spinach,4.710012477
18-03-2023,3,store_4,Cut Leaf Spinach,4.783059062
19-03-2023,3,store_4,Cut Leaf Spinach,4.399254692
20-03-2023,3,store_4,Cut Leaf Spinach,4.540619716
21-03-2023,3,store_4,Cut Leaf Spinach,4.548321749
22-03-2023,3,store_4,Cut Leaf Spinach,4.62342917
23-03-2023,3,store_4,Cut Leaf Spinach,4.694986117
24-03-2023,3,store_4,Cut Leaf Spinach,4.751865734
25-03-2023,3,store_4,Cut Leaf Spinach,4.814718631
26-03-2023,3,store_4,Cut Leaf Spinach,4.393936965
27-03-2023,3,store_4,Cut Leaf Spinach,4.553364974
28-03-2023,3,store_4,Cut Leaf Spinach,4.562776173
29-03-2023,3,store_4,Cut Leaf Spinach,4.616453147
30-03-2023,3,store_4,Cut Leaf Spinach,4.695083993
31-03-2023,3,store_4,Cut Leaf Spinach,4.685519313
01-01-2023,1,store_4,Strawberry Blast Kid's Honest Toothpaste,2.907413769
